test_id,config,claim_index,claim,supported,reason
1cf0aaeeb65a416f,B0,3,A civil lawsuit was filed by Virginia Giuffre.,True,Evidence says Duke paid to settle a lawsuit Giuffre filed.
1cf0aaeeb65a416f,B0,4,Virginia Giuffre accused Prince Andrew of sexual abuse.,True,Lawsuit claimed he sexually abused her.
1cf0aaeeb65a416f,B0,5,Virginia Giuffre alleges the sexual abuse occurred when she was a minor.,True,Evidence states abuse alleged when she was 17 years old.
1cf0aaeeb65a416f,B0,6,The civil lawsuit prompted an investigation by the Metropolitan Police.,False,No evidence links the lawsuit to prompting a Met investigation.
1cf0aaeeb65a416f,B0,7,There was public pressure and calls for a formal inquiry into the allegations against Prince Andrew.,True,"Hostile front pages called for his removal, showing public pressure."
1cf0aaeeb65a416f,B0,8,The Metropolitan Police concluded that there was insufficient evidence to warrant a criminal investigation.,False,"Evidence only says police are not launching investigation, no reasoning given."
1cf0aaeeb65a416f,B0,9,The Metropolitan Police's decision sparked debate about accountability.,False,Evidence doesn't mention debate about accountability from the decision.
1cf0aaeeb65a416f,B0,10,The Metropolitan Police's decision sparked debate about the treatment of high-profile individuals in legal matters.,False,No mention of debate on treatment of high-profile individuals.
1cf0aaeeb65a416f,B1,1,The Metropolitan Police decided not to launch an investigation into Prince Andrew.,True,Evidence states Met Police is not launching an investigation.
1cf0aaeeb65a416f,B1,2,Republic is an anti-monarchist group.,True,Republic described as anti-monarchist group in evidence.
1cf0aaeeb65a416f,B1,3,Republic made a report regarding allegations linked to the Epstein files.,True,Republic reported him to police about Epstein files allegations.
1cf0aaeeb65a416f,B1,4,The report concerned allegations against Prince Andrew.,True,Report explicitly concerned allegations against Prince Andrew.
1cf0aaeeb65a416f,B1,5,The allegations against Prince Andrew remain untested in court.,True,Case settled in 2017 without allegations tested in court.
1cf0aaeeb65a416f,B1,6,Prince Andrew has consistently denied any wrongdoing.,True,Evidence repeatedly states Prince Andrew denies wrongdoing/allegations.
1cf0aaeeb65a416f,B1,7,Court documents related to the allegations have recently been unsealed.,True,Multiple batches of court documents were recently unsealed.
1cf0aaeeb65a416f,B1,8,The unsealed court documents include testimonies detailing Prince Andrew's connections to Jeffrey Epstein.,True,Testimonies describe his stays and interactions at Epstein's homes.
1cf0aaeeb65a416f,B1,9,The testimonies include claims that Prince Andrew received massages at Epstein's residence.,True,Alessi testified Andrew received daily massages at the mansion.
1cf0aaeeb65a416f,B1,10,The testimonies include allegations of inappropriate conduct by Prince Andrew with individuals associated with Epstein.,True,Sjoberg's testimony alleges Andrew touched her breast.
1cf0aaeeb65a416f,B1,11,"Buckingham Palace has labeled some of these allegations as ""categorically untrue.""",True,Buckingham Palace called the allegations categorically untrue.
1cf0aaeeb65a416f,M,1,The Metropolitan Police decided not to launch an investigation into Prince Andrew.,True,Evidence states Met Police is not launching an investigation.
1cf0aaeeb65a416f,M,2,Republic is an anti-monarchist group.,True,Evidence explicitly calls Republic an anti-monarchist group.
1cf0aaeeb65a416f,M,3,Republic submitted a report regarding allegations linked to the Epstein files.,True,Evidence says Republic reported him to police about Epstein files allegations.
1cf0aaeeb65a416f,M,4,The Metropolitan Police's decision not to investigate Prince Andrew came despite the report from Republic.,True,Evidence links Republic's report and police's no-investigation decision in same context.
1cf0aaeeb65a416f,M,5,The police stated there was no clear justification for taking action.,False,"It was Republic, not police, who said there was no clear justification."
1cf0aaeeb65a416f,M,6,Unsealed court documents reveal testimony from a former employee of Jeffrey Epstein.,True,"Juan Alessi, Epstein's house manager, testified in unsealed files."
1cf0aaeeb65a416f,M,7,The testimony indicates that Prince Andrew spent significant time at Epstein's Florida mansion.,True,Evidence states Prince Andrew 'spent weeks' at the Palm Beach mansion.
1cf0aaeeb65a416f,M,8,The testimony indicates that Prince Andrew received daily massages.,True,Alessi said Prince Andrew received daily massages.
1cf0aaeeb65a416f,M,9,Prince Andrew has denied any wrongdoing.,True,Multiple articles state Prince Andrew has denied wrongdoing/misconduct.
1cf0aaeeb65a416f,M,10,The documents include allegations from individuals who claim to have encountered Prince Andrew in inappropriate contexts.,True,Johanna Sjoberg described an inappropriate encounter with Prince Andrew.
1cf0aaeeb65a416f,M_nocap,1,The Metropolitan Police decided not to launch an investigation into Prince Andrew.,True,Evidence states Met Police is not launching an investigation.
1cf0aaeeb65a416f,M_nocap,2,The anti-monarchist group Republic submitted a report regarding allegations linked to the Epstein files.,True,Republic reported Andrew to police over Epstein files allegations.
1cf0aaeeb65a416f,M_nocap,3,The police stated there was no clear justification for taking action.,False,"It was Republic, not police, who said there was no clear justification."
1cf0aaeeb65a416f,M_nocap,4,Prince Andrew has consistently denied any wrongdoing.,True,Evidence repeatedly states Andrew denies wrongdoing/misconduct.
1cf0aaeeb65a416f,M_nocap,5,Recent court documents were unsealed.,True,Evidence describes newly unsealed court files/documents.
1cf0aaeeb65a416f,M_nocap,6,The unsealed court documents include testimony suggesting that Prince Andrew spent significant time at Jeffrey Epstein's Florida mansion.,True,Alessi testified Andrew 'spent weeks' at Epstein's Florida mansion.
1cf0aaeeb65a416f,M_nocap,7,The unsealed court documents include testimony suggesting that Prince Andrew received daily massages.,True,Testimony states Andrew received daily massages.
1cf0aaeeb65a416f,M_nocap,8,These claims about Prince Andrew remain allegations rather than confirmed findings.,True,"Evidence says case settled without allegations tested, remain claims not findings."
1cf0aaeeb65a416f,M_nocap,9,The ongoing discussions surrounding these allegations have reignited public interest.,False,Evidence doesn't mention reignited public interest explicitly.
1cf0aaeeb65a416f,M_nocap,10,There is an upcoming dramatization of Prince Andrew's Newsnight interview.,True,Netflix is turning the Newsnight interview into a film.
1cf0aaeeb65a416f,M_nocap,11,Prince Andrew's Newsnight interview was controversial.,True,"Described as 'excruciating' interview, implying controversy."
1ee23c51ff253af9,B0,1,Recent news coverage has highlighted teenagers being accused in various child abuse cases.,False,"Evidence covers murder, grooming, knife crime—not teenagers accused of child abuse."
1ee23c51ff253af9,B0,2,Some reports focus on the influence of peer pressure on adolescent behavior in these cases.,False,No mention of peer pressure influencing adolescent behavior.
1ee23c51ff253af9,B0,3,Some reports focus on the influence of mental health issues on adolescent behavior in these cases.,False,No mention of mental health issues affecting adolescent behavior.
1ee23c51ff253af9,B0,4,Some reports focus on the influence of exposure to violence on adolescent behavior in these cases.,False,No mention of exposure to violence as an influence on behavior.
1ee23c51ff253af9,B0,5,Legal experts emphasize the need for a nuanced approach in handling cases of teenagers accused of child abuse.,False,No legal experts discuss nuanced handling of teens accused of child abuse.
1ee23c51ff253af9,B0,6,Legal experts emphasize balancing accountability with the understanding that teenagers are still developing.,False,No mention of balancing accountability with teen development.
1ee23c51ff253af9,B0,7,Discussions touch on the effectiveness of prevention programs related to these issues.,False,No discussion of prevention program effectiveness.
1ee23c51ff253af9,B0,8,Discussions touch on the role of education in addressing these issues.,False,No mention of education's role in addressing these issues.
1ee23c51ff253af9,B1,1,A 16-year-old boy was charged with murder.,True,16-year-old charged with Harry Pitman murder per evidence.
1ee23c51ff253af9,B1,2,A 17-year-old was charged alongside the 16-year-old boy.,False,"17-year-old was arrested and bailed, not charged."
1ee23c51ff253af9,B1,3,Teenagers were involved in the serious criminal case.,True,Multiple teenage boys involved in arrests and charges.
1ee23c51ff253af9,B1,4,A review of child exploitation cases in Rochdale was conducted.,True,Review of 111 Rochdale cases from 2004-2013 mentioned.
1ee23c51ff253af9,B1,5,The review found that many child victims were inadequately protected.,True,"Report says police left children at mercy of grooming gangs, badly failed."
1ee23c51ff253af9,B1,6,Some child victims were mischaracterized in legal proceedings.,True,"Amber described as co-conspirator without her knowledge, unable to defend."
1ee23c51ff253af9,B1,7,Adverse childhood experiences have an impact on youth crime.,True,Evidence states adverse childhood experiences are major cause of crime.
1ee23c51ff253af9,B1,8,Abuse is a factor that contributes to young people's involvement in criminal activities.,True,Abuse listed as factor by Home Office strategy.
1ee23c51ff253af9,B1,9,Neglect is a factor that contributes to young people's involvement in criminal activities.,True,Neglect listed as factor by Home Office strategy.
1ee23c51ff253af9,B1,10,A virtual sex assault occurred on a young girl's avatar.,True,Police investigate virtual sex assault on girl's avatar reported.
1ee23c51ff253af9,B1,11,The virtual sex assault indicates the evolving nature of child abuse in digital spaces.,False,Evidence does not state this broader interpretive claim.
